diff_past_results,diff_past_goals,result,home_team_attack,home_team_midfield,home_team_defense,home_team_overall,home_team_past_points,home_team_past_goal_diff,home_team_past_appearances,home_team_past_possession,home_team_past_shots,home_team_past_shots_on_goal,home_team_streak,home_team_best_perf,away_team_attack,away_team_midfield,away_team_defense,away_team_overall,away_team_past_points,away_team_past_goal_diff,away_team_past_appearances,away_team_past_possession,away_team_past_shots,away_team_past_shots_on_goal,away_team_streak,away_team_best_perf,home_goalkeeper,away_goalkeeper,home_manager_overall,away_manager_overall,home_players_overall_mean,away_players_overall_mean,home_players_defense_mean,away_players_defense_mean,home_players_midfield_mean,away_players_midfield_mean,home_players_attack_mean,away_players_attack_mean,diff_team_attack,diff_team_midfield,diff_team_defense,diff_team_overall,diff_manager,diff_players_overall,diff_players_defense,diff_players_midfield,diff_players_attack,diff_goalkeepers,diff_team_past_points,diff_team_past_goal_diff,diff_team_past_appearances,diff_team_past_possession,diff_team_past_shots,diff_team_past_shots_on_goal,diff_team_streak,diff_team_best_perf
-3,-7,home_win,74.0,75.0,73.0,74.0,43.25,-17.5,11,44.79824561403509,12.37719298245614,3.8859649122807016,10,15,84.0,80.0,81.0,81.0,71.66666666666667,34.0,10,59.62280701754386,17.333333333333332,6.06140350877193,10,20,67,80,3200.0,10195.0,72.8,81.1,63.914285714285725,66.87142857142858,62.46999999999999,72.66,58.14545454545455,67.51818181818183,-10.0,-5.0,-8.0,-7.0,-6995.0,-8.299999999999997,-2.9571428571428555,-10.190000000000005,-9.372727272727282,-13,-28.41666666666667,-51.5,1,-14.824561403508774,-4.956140350877192,-2.175438596491228,0,-5
3,7,draw,76.0,75.0,75.0,76.0,58.0,2.6666666666666665,10,47.10526315789474,12.93859649122807,4.228070175438597,10,15,81.0,78.0,76.0,77.0,40.0,-10.0,9,49.71052631578947,12.513157894736842,3.8552631578947367,1,18,82,78,4150.0,5300.0,74.8,75.5,64.45714285714286,67.02857142857144,64.73,66.25999999999999,64.29090909090908,63.472727272727276,-5.0,-3.0,-1.0,-1.0,-1150.0,-0.7000000000000028,-2.5714285714285836,-1.529999999999987,0.8181818181818059,4,18.0,12.666666666666666,1,-2.6052631578947327,0.4254385964912277,0.37280701754386003,9,-3
1,1,away_win,72.0,74.0,72.0,74.0,42.0,-13.666666666666666,10,43.18421052631579,14.175438596491228,4.298245614035087,10,15,74.0,71.0,69.0,71.0,0.0,-69.0,1,0.0,0.0,0.0,0,2,77,74,4100.0,1600.0,73.5,71.0,66.11428571428571,61.6,62.96999999999999,64.21000000000001,58.518181818181816,59.0090909090909,-2.0,3.0,3.0,3.0,2500.0,2.5,4.5142857142857125,-1.2400000000000162,-0.49090909090908497,3,42.0,55.333333333333336,9,43.18421052631579,14.175438596491228,4.298245614035087,10,13
2,5,home_win,69.0,76.0,77.0,76.0,59.333333333333336,11.666666666666666,10,51.28947368421053,14.605263157894736,4.771929824561403,10,17,71.0,71.0,73.0,72.0,41.0,-24.666666666666668,6,49.64035087719298,14.526315789473685,4.447368421052632,6,11,80,77,5300.0,1129.0,77.0,71.8,71.92857142857142,64.21428571428572,69.91999999999999,64.91999999999999,63.472727272727276,60.58181818181818,-2.0,5.0,4.0,4.0,4171.0,5.200000000000003,7.714285714285694,5.0,2.8909090909090978,3,18.333333333333336,36.333333333333336,4,1.649122807017548,0.07894736842105132,0.3245614035087714,4,6
0,0,home_win,74.0,73.0,71.0,73.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,76.0,73.0,72.0,73.0,39.5,-23.0,5,49.31578947368421,15.210526315789474,4.592105263157895,1,10,81,78,1400.0,4324.0,71.5,73.1,64.6,66.11428571428571,65.52000000000001,63.980000000000004,55.57272727272728,61.0,-2.0,0.0,-1.0,0.0,-2924.0,-1.5999999999999943,-1.5142857142857196,1.5400000000000063,-5.427272727272722,3,-39.5,-46.0,-5,-49.31578947368421,-15.210526315789474,-4.592105263157895,-1,-10
0,0,away_win,77.0,73.0,73.0,74.0,39.0,-22.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6,79.0,76.0,75.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,77,76,4200.0,1600.0,74.1,71.2,68.95714285714286,63.78571428571428,64.06,65.07,56.881818181818176,59.227272727272734,-2.0,-3.0,-2.0,-1.0,2600.0,2.8999999999999915,5.171428571428578,-1.009999999999991,-2.345454545454558,1,39.0,47.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6
2,1,home_win,82.0,84.0,79.0,81.0,61.0,11.666666666666666,10,52.921052631578945,16.50877192982456,5.2105263157894735,10,17,81.0,79.0,80.0,80.0,69.0,30.333333333333332,10,56.89473684210526,17.19298245614035,5.421052631578948,10,19,81,85,8592.0,6036.0,81.3,80.4,68.4142857142857,71.4857142857143,70.84,69.41,67.82727272727273,64.79090909090908,1.0,5.0,-1.0,1.0,2556.0,0.8999999999999915,-3.071428571428598,1.4300000000000068,3.036363636363646,-4,-8.0,-18.666666666666664,0,-3.973684210526315,-0.6842105263157876,-0.21052631578947434,0,-2
-3,-6,draw,80.0,76.0,74.0,76.0,49.333333333333336,1.3333333333333333,10,50.37719298245614,13.342105263157896,4.078947368421052,10,14,83.0,85.0,81.0,83.0,62.666666666666664,21.0,9,52.833333333333336,14.421052631578947,5.026315789473684,9,18,80,83,2737.0,11814.0,76.3,81.2,67.07142857142858,67.87142857142855,68.60000000000001,72.09,66.22727272727272,66.7,-3.0,-9.0,-7.0,-7.0,-9077.0,-4.900000000000006,-0.7999999999999687,-3.489999999999995,-0.4727272727272833,-3,-13.333333333333329,-19.666666666666668,1,-2.456140350877199,-1.0789473684210513,-0.9473684210526319,1,-4
2,4,home_win,78.0,75.0,74.0,75.0,42.333333333333336,-13.0,7,47.1140350877193,12.710526315789474,4.008771929824562,4,11,76.0,75.0,75.0,76.0,46.0,-11.0,3,38.75438596491228,10.947368421052632,3.1228070175438596,3,10,74,76,3800.0,7271.0,76.6,75.6,70.45714285714286,68.42857142857143,69.37,64.58000000000001,65.03636363636363,60.754545454545465,2.0,0.0,-1.0,-1.0,-3471.0,1.0,2.028571428571425,4.789999999999992,4.281818181818167,-2,-3.6666666666666643,-2.0,4,8.35964912280702,1.7631578947368425,0.8859649122807021,1,1
2,2,home_win,84.0,83.0,80.0,82.0,85.0,47.666666666666664,10,57.86842105263158,17.789473684210527,5.815789473684211,10,20,84.0,81.0,82.0,82.0,80.0,50.333333333333336,10,59.85964912280702,20.842105263157894,6.842105263157895,10,20,78,84,14268.0,10896.0,80.8,82.6,68.21428571428571,68.9857142857143,70.07,72.13,63.45454545454545,70.97272727272728,0.0,2.0,-2.0,0.0,3372.0,-1.7999999999999972,-0.7714285714285865,-2.0600000000000023,-7.51818181818183,-6,5.0,-2.6666666666666714,0,-1.9912280701754383,-3.0526315789473664,-1.026315789473684,0,0
-1,2,home_win,83.0,85.0,81.0,83.0,62.666666666666664,21.0,9,52.833333333333336,14.421052631578947,5.026315789473684,9,18,69.0,76.0,77.0,76.0,59.333333333333336,11.666666666666666,10,51.28947368421053,14.605263157894736,4.771929824561403,10,17,83,80,11814.0,5300.0,81.2,77.0,67.87142857142855,74.31428571428572,72.09,69.9,66.7,61.45454545454545,14.0,9.0,4.0,7.0,6514.0,4.200000000000003,-6.442857142857164,2.1899999999999977,5.24545454545455,3,3.3333333333333286,9.333333333333334,-1,1.5438596491228083,-0.18421052631578938,0.2543859649122808,-1,1
7,11,home_win,84.0,80.0,81.0,81.0,71.66666666666667,34.0,10,59.62280701754386,17.333333333333332,6.06140350877193,10,20,72.0,74.0,72.0,74.0,42.0,-13.666666666666666,10,43.18421052631579,14.175438596491228,4.298245614035087,10,15,80,77,10195.0,4100.0,81.3,72.8,67.42857142857143,66.38571428571427,72.11999999999999,63.1,66.68181818181819,57.709090909090904,12.0,6.0,9.0,7.0,6095.0,8.5,1.0428571428571587,9.019999999999989,8.972727272727283,3,29.66666666666667,47.666666666666664,0,16.438596491228076,3.1578947368421044,1.7631578947368425,0,5
0,0,home_win,84.0,81.0,82.0,82.0,80.0,50.333333333333336,10,59.85964912280702,20.842105263157894,6.842105263157895,10,20,74.0,73.0,71.0,73.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,84,81,10896.0,1400.0,82.5,71.5,72.80952380952381,64.6,71.8,65.52000000000001,67.87878787878789,55.57272727272728,10.0,8.0,11.0,9.0,9496.0,11.0,8.209523809523816,6.279999999999987,12.306060606060612,3,80.0,119.33333333333334,10,59.85964912280702,20.842105263157894,6.842105263157895,10,20
1,2,home_win,81.0,79.0,80.0,80.0,69.0,30.333333333333332,10,56.89473684210526,17.19298245614035,5.421052631578948,10,19,77.0,73.0,73.0,74.0,39.0,-22.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6,85,77,6036.0,4200.0,79.8,72.2,70.94285714285715,67.85714285714286,69.82000000000001,62.629999999999995,63.772727272727266,55.618181818181824,4.0,6.0,7.0,6.0,1836.0,7.599999999999994,3.085714285714289,7.190000000000012,8.154545454545442,8,30.0,52.33333333333333,7,7.960526315789473,5.50877192982456,2.065789473684211,8,13
-3,1,home_win,81.0,78.0,76.0,77.0,40.0,-10.0,9,49.71052631578947,12.513157894736842,3.8552631578947367,1,18,74.0,75.0,73.0,74.0,43.25,-17.5,11,44.79824561403509,12.37719298245614,3.8859649122807016,10,15,78,67,5300.0,3200.0,75.5,73.6,67.02857142857144,66.61428571428573,66.25999999999999,63.510000000000005,63.472727272727276,58.30909090909091,7.0,3.0,3.0,3.0,2100.0,1.9000000000000057,0.41428571428571104,2.749999999999986,5.163636363636364,11,-3.25,7.5,-2,4.9122807017543835,0.13596491228070207,-0.030701754385964897,-9,3
3,3,draw,76.0,73.0,72.0,73.0,39.5,-23.0,5,49.31578947368421,15.210526315789474,4.592105263157895,1,10,80.0,76.0,74.0,76.0,49.333333333333336,1.3333333333333333,10,50.37719298245614,13.342105263157896,4.078947368421052,10,14,78,80,4324.0,2737.0,73.8,74.8,65.14285714285714,67.5,65.92,66.76,63.68181818181817,64.9,-4.0,-3.0,-2.0,-3.0,1587.0,-1.0,-2.357142857142861,-0.8400000000000034,-1.218181818181833,-2,-9.833333333333336,-24.333333333333332,-5,-1.0614035087719245,1.8684210526315788,0.5131578947368425,-9,-4
-1,-3,away_win,71.0,71.0,73.0,72.0,41.0,-24.666666666666668,6,49.64035087719298,14.526315789473685,4.447368421052632,6,11,82.0,84.0,79.0,81.0,61.0,11.666666666666666,10,52.921052631578945,16.50877192982456,5.2105263157894735,10,17,77,81,1129.0,8592.0,71.2,80.2,65.78571428571428,71.02857142857142,64.15,69.17,59.290909090909096,64.17272727272727,-11.0,-13.0,-6.0,-9.0,-7463.0,-9.0,-5.242857142857147,-5.019999999999996,-4.881818181818176,-4,-20.0,-36.333333333333336,-4,-3.280701754385966,-1.9824561403508767,-0.7631578947368416,-4,-6
-3,-4,draw,76.0,75.0,75.0,76.0,46.0,-11.0,3,38.75438596491228,10.947368421052632,3.1228070175438596,3,10,84.0,83.0,80.0,82.0,85.0,47.666666666666664,10,57.86842105263158,17.789473684210527,5.815789473684211,10,20,76,78,7271.0,14268.0,75.8,81.3,66.72857142857143,64.32857142857144,65.9,71.04,59.836363636363636,66.98181818181818,-8.0,-8.0,-5.0,-6.0,-6997.0,-5.5,2.3999999999999915,-5.140000000000001,-7.145454545454548,-2,-39.0,-58.666666666666664,-7,-19.1140350877193,-6.842105263157896,-2.692982456140351,-7,-10
0,0,draw,79.0,76.0,75.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,76.0,75.0,75.0,76.0,58.0,2.6666666666666665,10,47.10526315789474,12.93859649122807,4.228070175438597,10,15,76,82,1600.0,4150.0,70.9,74.1,63.47142857142857,65.21428571428571,64.88000000000001,65.72,59.57272727272728,63.209090909090904,3.0,1.0,0.0,-1.0,-2550.0,-3.1999999999999886,-1.7428571428571402,-0.8399999999999892,-3.636363636363626,-6,-58.0,-71.66666666666667,-10,-47.10526315789474,-12.93859649122807,-4.228070175438597,-10,-15
0,0,home_win,74.0,71.0,69.0,71.0,0.0,-69.0,1,0.0,0.0,0.0,0,2,78.0,75.0,74.0,75.0,42.333333333333336,-13.0,7,47.1140350877193,12.710526315789474,4.008771929824562,4,11,74,74,1600.0,3800.0,71.0,76.6,61.6,70.45714285714286,64.21000000000001,69.37,59.0090909090909,65.03636363636363,-4.0,-4.0,-5.0,-4.0,-2200.0,-5.599999999999994,-8.857142857142854,-5.159999999999997,-6.027272727272731,0,-42.333333333333336,-56.0,-6,-47.1140350877193,-12.710526315789474,-4.008771929824562,-4,-9
-4,-7,away_win,69.0,76.0,77.0,76.0,59.333333333333336,11.666666666666666,10,51.28947368421053,14.605263157894736,4.771929824561403,10,17,81.0,79.0,80.0,80.0,69.0,30.333333333333332,10,56.89473684210526,17.19298245614035,5.421052631578948,10,19,80,85,5300.0,6036.0,77.3,79.9,72.28571428571429,70.70000000000002,69.18999999999998,69.63,63.381818181818176,64.3090909090909,-12.0,-3.0,-3.0,-4.0,-736.0,-2.6000000000000085,1.5857142857142748,-0.44000000000001194,-0.9272727272727224,-5,-9.666666666666664,-18.666666666666664,0,-5.605263157894733,-2.587719298245613,-0.6491228070175445,0,-2
-3,-6,home_win,76.0,75.0,75.0,76.0,58.0,2.6666666666666665,10,47.10526315789474,12.93859649122807,4.228070175438597,10,15,71.0,71.0,73.0,72.0,41.0,-24.666666666666668,6,49.64035087719298,14.526315789473685,4.447368421052632,6,11,82,77,4150.0,1129.0,74.6,71.3,63.78571428571428,67.55714285714285,64.42,65.62,63.97272727272726,58.9,5.0,4.0,2.0,4.0,3021.0,3.299999999999997,-3.7714285714285722,-1.2000000000000028,5.072727272727263,5,17.0,27.333333333333336,4,-2.5350877192982395,-1.5877192982456148,-0.2192982456140351,4,4
1,2,away_win,74.0,75.0,73.0,74.0,43.25,-17.5,11,44.79824561403509,12.37719298245614,3.8859649122807016,10,15,83.0,85.0,81.0,83.0,62.666666666666664,21.0,9,52.833333333333336,14.421052631578947,5.026315789473684,9,18,67,83,3200.0,11814.0,74.5,80.3,65.94285714285715,67.4,62.83,71.57000000000001,59.84545454545454,69.36363636363637,-9.0,-10.0,-8.0,-9.0,-8614.0,-5.799999999999997,-1.4571428571428555,-8.740000000000009,-9.518181818181837,-16,-19.416666666666664,-38.5,2,-8.035087719298247,-2.0438596491228065,-1.1403508771929824,1,-3
1,1,home_win,84.0,83.0,80.0,82.0,85.0,47.666666666666664,10,57.86842105263158,17.789473684210527,5.815789473684211,10,20,74.0,71.0,69.0,71.0,0.0,-69.0,1,0.0,0.0,0.0,0,2,78,74,14268.0,1600.0,81.1,71.0,66.27142857142857,61.6,71.41999999999999,64.21000000000001,66.6,59.0090909090909,10.0,12.0,11.0,11.0,12668.0,10.099999999999994,4.671428571428571,7.2099999999999795,7.5909090909090935,4,85.0,116.66666666666666,9,57.86842105263158,17.789473684210527,5.815789473684211,10,18
-1,2,draw,78.0,75.0,74.0,75.0,42.333333333333336,-13.0,7,47.1140350877193,12.710526315789474,4.008771929824562,4,11,76.0,73.0,72.0,73.0,39.5,-23.0,5,49.31578947368421,15.210526315789474,4.592105263157895,1,10,74,78,3800.0,4324.0,76.4,73.6,70.84285714285714,66.37142857142857,68.95000000000002,66.12,64.51818181818183,64.07272727272726,2.0,2.0,2.0,2.0,-524.0,2.8000000000000114,4.471428571428575,2.8300000000000125,0.44545454545456664,-4,2.8333333333333357,10.0,2,-2.201754385964911,-2.5,-0.583333333333333,3,1
0,0,away_win,77.0,73.0,73.0,74.0,39.0,-22.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6,81.0,78.0,76.0,77.0,40.0,-10.0,9,49.71052631578947,12.513157894736842,3.8552631578947367,1,18,77,78,4200.0,5300.0,73.2,75.5,66.68571428571428,67.02857142857144,62.54,66.25999999999999,56.24545454545455,63.472727272727276,-4.0,-5.0,-3.0,-3.0,-1100.0,-2.299999999999997,-0.34285714285715585,-3.7199999999999918,-7.227272727272727,-1,-1.0,-12.0,-6,-0.776315789473685,-0.8289473684210531,-0.5,1,-12
-8,-18,away_win,72.0,74.0,72.0,74.0,42.0,-13.666666666666666,10,43.18421052631579,14.175438596491228,4.298245614035087,10,15,84.0,81.0,82.0,82.0,80.0,50.333333333333336,10,59.85964912280702,20.842105263157894,6.842105263157895,10,20,73,84,4100.0,10896.0,72.8,82.5,67.37142857142858,69.4857142857143,64.22,72.46,59.018181818181816,71.95454545454547,-12.0,-7.0,-10.0,-8.0,-6796.0,-9.700000000000003,-2.114285714285714,-8.239999999999995,-12.936363636363652,-11,-38.0,-64.0,0,-16.675438596491233,-6.666666666666666,-2.5438596491228074,0,-5
0,0,home_win,80.0,76.0,74.0,76.0,49.333333333333336,1.3333333333333333,10,50.37719298245614,13.342105263157896,4.078947368421052,10,14,79.0,76.0,75.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,80,76,2737.0,1600.0,76.2,70.6,66.70000000000002,63.8,67.67999999999999,64.5,67.42727272727272,59.07272727272728,1.0,0.0,-1.0,1.0,1137.0,5.6000000000000085,2.90000000000002,3.1799999999999926,8.354545454545445,4,49.333333333333336,70.33333333333333,10,50.37719298245614,13.342105263157896,4.078947368421052,10,14
0,0,home_win,74.0,73.0,71.0,73.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,76.0,75.0,75.0,76.0,46.0,-11.0,3,38.75438596491228,10.947368421052632,3.1228070175438596,3,10,81,76,1400.0,7271.0,72.0,75.3,62.5,68.71428571428572,64.9,65.75999999999999,56.25454545454545,59.372727272727275,-2.0,-2.0,-4.0,-3.0,-5871.0,-3.299999999999997,-6.214285714285722,-0.8599999999999852,-3.1181818181818244,5,-46.0,-58.0,-3,-38.75438596491228,-10.947368421052632,-3.1228070175438596,-3,-10
-1,-2,home_win,82.0,84.0,79.0,81.0,61.0,11.666666666666666,10,52.921052631578945,16.50877192982456,5.2105263157894735,10,17,84.0,80.0,81.0,81.0,71.66666666666667,34.0,10,59.62280701754386,17.333333333333332,6.06140350877193,10,20,81,80,8592.0,10195.0,82.1,80.4,68.68571428571428,66.27142857142857,71.51,72.85,68.28181818181818,67.02727272727273,-2.0,4.0,-2.0,0.0,-1603.0,1.6999999999999886,2.414285714285711,-1.3399999999999892,1.2545454545454504,1,-10.666666666666671,-22.333333333333336,0,-6.701754385964918,-0.8245614035087705,-0.8508771929824563,0,-3
-1,2,draw,81.0,79.0,80.0,80.0,69.0,30.333333333333332,10,56.89473684210526,17.19298245614035,5.421052631578948,10,19,84.0,83.0,80.0,82.0,85.0,47.666666666666664,10,57.86842105263158,17.789473684210527,5.815789473684211,10,20,85,78,6036.0,14268.0,80.7,80.6,71.68571428571428,68.04285714285714,71.36,69.80999999999999,65.61818181818182,61.5,-3.0,-4.0,0.0,-2.0,-8232.0,0.10000000000000853,3.642857142857139,1.5500000000000114,4.118181818181824,7,-16.0,-17.333333333333332,0,-0.9736842105263221,-0.5964912280701782,-0.39473684210526283,0,-1
7,16,home_win,83.0,85.0,81.0,83.0,62.666666666666664,21.0,9,52.833333333333336,14.421052631578947,5.026315789473684,9,18,76.0,75.0,75.0,76.0,58.0,2.6666666666666665,10,47.10526315789474,12.93859649122807,4.228070175438597,10,15,83,82,11814.0,4150.0,82.0,75.5,74.47142857142856,67.88571428571427,73.43,64.15,66.80909090909091,62.57272727272726,7.0,10.0,6.0,7.0,7664.0,6.5,6.585714285714289,9.280000000000001,4.236363636363649,1,4.666666666666664,18.333333333333332,-1,5.728070175438596,1.4824561403508767,0.7982456140350873,-1,3
0,0,home_win,74.0,71.0,69.0,71.0,0.0,-69.0,1,0.0,0.0,0.0,0,2,74.0,73.0,71.0,73.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,74,81,1600.0,1400.0,71.0,72.5,61.6,62.97142857142857,64.21000000000001,66.02000000000001,59.0090909090909,56.04545454545454,0.0,-2.0,-2.0,-2.0,200.0,-1.5,-1.3714285714285666,-1.8100000000000023,2.963636363636361,-7,0.0,0.0,1,0.0,0.0,0.0,0,2
0,0,draw,79.0,76.0,75.0,75.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,74.0,75.0,73.0,74.0,43.25,-17.5,11,44.79824561403509,12.37719298245614,3.8859649122807016,10,15,76,67,1600.0,3200.0,69.6,73.3,64.62857142857143,69.3,63.99000000000001,62.089999999999996,57.93636363636364,56.48181818181818,5.0,1.0,2.0,1.0,-1600.0,-3.700000000000003,-4.671428571428564,1.9000000000000128,1.4545454545454604,9,-43.25,-51.5,-11,-44.79824561403509,-12.37719298245614,-3.8859649122807016,-10,-15
0,-1,home_win,76.0,75.0,75.0,76.0,46.0,-11.0,3,38.75438596491228,10.947368421052632,3.1228070175438596,3,10,80.0,76.0,74.0,76.0,49.333333333333336,1.3333333333333333,10,50.37719298245614,13.342105263157896,4.078947368421052,10,14,76,80,7271.0,2737.0,75.4,76.6,66.5,67.07142857142858,65.71000000000001,67.35,59.281818181818174,66.04545454545455,-4.0,-1.0,1.0,0.0,4534.0,-1.1999999999999886,-0.5714285714285836,-1.6399999999999864,-6.7636363636363726,-4,-3.3333333333333357,-12.333333333333334,-7,-11.622807017543856,-2.3947368421052637,-0.9561403508771926,-7,-4
1,0,away_win,71.0,71.0,73.0,72.0,41.0,-24.666666666666668,6,49.64035087719298,14.526315789473685,4.447368421052632,6,11,72.0,74.0,72.0,74.0,42.0,-13.666666666666666,10,43.18421052631579,14.175438596491228,4.298245614035087,10,15,77,77,1129.0,4100.0,70.1,73.2,65.04285714285713,65.91428571428573,63.7,62.69,57.17272727272727,58.627272727272725,-1.0,-3.0,1.0,-2.0,-2971.0,-3.1000000000000085,-0.871428571428595,1.0100000000000051,-1.4545454545454533,0,-1.0,-11.000000000000002,-4,6.456140350877192,0.35087719298245723,0.14912280701754455,-4,-4
4,10,home_win,84.0,81.0,82.0,82.0,80.0,50.333333333333336,10,59.85964912280702,20.842105263157894,6.842105263157895,10,20,69.0,76.0,77.0,76.0,59.333333333333336,11.666666666666666,10,51.28947368421053,14.605263157894736,4.771929824561403,10,17,84,80,10896.0,5300.0,82.7,77.3,71.04285714285716,72.28571428571429,70.83,69.18999999999998,69.42727272727272,63.381818181818176,15.0,5.0,5.0,6.0,5596.0,5.400000000000006,-1.2428571428571331,1.6400000000000148,6.045454545454547,4,20.666666666666664,38.66666666666667,0,8.570175438596493,6.2368421052631575,2.0701754385964914,0,3
0,0,home_win,76.0,73.0,72.0,73.0,39.5,-23.0,5,49.31578947368421,15.210526315789474,4.592105263157895,1,10,77.0,73.0,73.0,74.0,39.0,-22.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6,78,77,4324.0,4200.0,71.9,74.2,65.32857142857144,66.57142857142857,63.64,64.46000000000001,61.17272727272727,59.14545454545455,-1.0,0.0,-1.0,-1.0,124.0,-2.299999999999997,-1.2428571428571331,-0.8200000000000074,2.027272727272724,1,0.5,-1.0,2,0.3815789473684248,3.526315789473685,1.236842105263158,-1,4
5,10,home_win,84.0,80.0,81.0,81.0,71.66666666666667,34.0,10,59.62280701754386,17.333333333333332,6.06140350877193,10,20,78.0,75.0,74.0,75.0,42.333333333333336,-13.0,7,47.1140350877193,12.710526315789474,4.008771929824562,4,11,80,74,10195.0,3800.0,79.4,76.1,63.7,72.18571428571428,70.22,69.73,64.92727272727272,62.45454545454546,6.0,5.0,7.0,6.0,6395.0,3.3000000000000114,-8.48571428571428,0.4899999999999949,2.472727272727262,6,29.333333333333336,47.0,3,12.508771929824562,4.622807017543858,2.052631578947368,6,9
4,9,draw,81.0,78.0,76.0,77.0,40.0,-10.0,9,49.71052631578947,12.513157894736842,3.8552631578947367,1,18,82.0,84.0,79.0,81.0,61.0,11.666666666666666,10,52.921052631578945,16.50877192982456,5.2105263157894735,10,17,78,81,5300.0,8592.0,75.5,81.0,67.02857142857144,71.37142857142857,66.25999999999999,71.82000000000001,63.472727272727276,66.93636363636362,-1.0,-6.0,-3.0,-4.0,-3292.0,-5.5,-4.342857142857127,-5.5600000000000165,-3.463636363636347,-3,-21.0,-21.666666666666664,-1,-3.2105263157894726,-3.995614035087719,-1.3552631578947367,-9,1
0,0,draw,77.0,73.0,73.0,74.0,39.0,-22.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6,74.0,73.0,71.0,73.0,0.0,-69.0,0,0.0,0.0,0.0,0,0,77,81,4200.0,1400.0,74.1,72.0,64.57142857142857,64.87142857142857,63.23,65.78999999999999,58.63636363636365,55.763636363636365,3.0,0.0,2.0,1.0,2800.0,2.0999999999999943,-0.29999999999999716,-2.559999999999995,2.872727272727282,-4,39.0,47.0,3,48.93421052631579,11.68421052631579,3.3552631578947367,2,6
3,3,away_win,76.0,75.0,75.0,76.0,58.0,2.6666666666666665,10,47.10526315789474,12.93859649122807,4.228070175438597,10,15,76.0,73.0,72.0,73.0,39.5,-23.0,5,49.31578947368421,15.210526315789474,4.592105263157895,1,10,82,78,4150.0,4324.0,74.3,72.8,64.97142857142856,65.58571428571429,64.31000000000002,63.910000000000004,62.94545454545455,62.4090909090909,0.0,2.0,3.0,3.0,-174.0,1.5,-0.6142857142857281,0.4000000000000128,0.536363636363653,4,18.5,25.666666666666668,5,-2.2105263157894726,-2.271929824561404,-0.36403508771929793,9,5
-1,0,away_win,72.0,74.0,72.0,74.0,42.0,-13.666666666666666,10,43.18421052631579,14.175438596491228,4.298245614035087,10,15,78.0,75.0,74.0,75.0,42.333333333333336,-13.0,7,47.1140350877193,12.710526315789474,4.008771929824562,4,11,77,74,4100.0,3800.0,73.2,76.0,65.91428571428573,68.27142857142857,62.69,67.42999999999999,58.627272727272725,61.736363636363635,-6.0,-1.0,-2.0,-1.0,300.0,-2.799999999999997,-2.357142857142847,-4.739999999999995,-3.1090909090909093,3,-0.3333333333333357,-0.6666666666666661,3,-3.929824561403514,1.4649122807017534,0.28947368421052566,6,4
3,4,home_win,81.0,78.0,76.0,77.0,40.0,-10.0,9,49.71052631578947,12.513157894736842,3.8552631578947367,1,18,71.0,71.0,73.0,72.0,41.0,-24.666666666666668,6,49.64035087719298,14.526315789473685,4.447368421052632,6,11,78,77,5300.0,1129.0,75.5,71.4,67.02857142857144,65.99999999999999,66.25999999999999,64.81000000000002,63.472727272727276,57.85454545454545,10.0,7.0,3.0,5.0,4171.0,4.099999999999994,1.0285714285714533,1.4499999999999744,5.618181818181824,1,-1.0,14.666666666666668,3,0.07017543859649322,-2.0131578947368425,-0.5921052631578951,-5,7
1,3,draw,81.0,79.0,80.0,80.0,69.0,30.333333333333332,10,56.89473684210526,17.19298245614035,5.421052631578948,10,19,74.0,71.0,69.0,71.0,0.0,-69.0,1,0.0,0.0,0.0,0,2,85,74,6036.0,1600.0,81.0,71.0,70.02857142857142,61.6,72.07,64.21000000000001,69.02727272727273,59.0090909090909,7.0,8.0,11.0,9.0,4436.0,10.0,8.428571428571423,7.859999999999985,10.01818181818183,11,69.0,99.33333333333333,9,56.89473684210526,17.19298245614035,5.421052631578948,10,17
3,6,home_win,84.0,80.0,81.0,81.0,71.66666666666667,34.0,10,59.62280701754386,17.333333333333332,6.06140350877193,10,20,76.0,75.0,75.0,76.0,46.0,-11.0,3,38.75438596491228,10.947368421052632,3.1228070175438596,3,10,80,76,10195.0,7271.0,79.4,75.2,68.3,68.7,70.22999999999999,65.96000000000001,64.84545454545454,59.19090909090909,8.0,5.0,6.0,5.0,2924.0,4.200000000000003,-0.4000000000000057,4.269999999999982,5.654545454545456,4,25.66666666666667,45.0,7,20.868421052631582,6.3859649122807,2.93859649122807,7,10
